"batch_id","run_id","move_sequence","move_cell","move_timestamp","move_line","start_action_line","start_action_timestamp","end_before_action_line","action_count","get_count","post_count","http_error_count","status_codes","action_lines","action_targets","match_quality"
"react-ccrs-mazeV1-01-latest","001-ccrs","1","http://127.0.1.1:8080/cells/0","1780847389253","4620","27","2026-06-07 17:49:49,156","100","2","1","1","0","","27;36","http://127.0.1.1:8080/cells/0;http://127.0.1.1:8080/cells/0","target_timestamp_order"
"react-ccrs-mazeV1-01-latest","001-ccrs","2","http://127.0.1.1:8080/cells/0/2","1780847392837","4622","100","2026-06-07 17:49:52,740","173","2","1","1","0","","100;109","http://127.0.1.1:8080/cells/0/2;http://127.0.1.1:8080/cells/0/2","target_timestamp_order"
"react-ccrs-mazeV1-01-latest","001-ccrs","3","http://127.0.1.1:8080/cells/1/2","1780847396428","4624","173","2026-06-07 17:49:56,329","246","2","1","1","0","","173;182","http://127.0.1.1:8080/cells/1/2;http://127.0.1.1:8080/cells/1/2","target_timestamp_order"
"react-ccrs-mazeV1-01-latest","001-ccrs","4","http://127.0.1.1:8080/cells/2/2","1780847400109","4626","246","2026-06-07 17:50:00,013","319","2","1","1","0","","246;255","http://127.0.1.1:8080/cells/2/2;http://127.0.1.1:8080/cells/2/2","target_timestamp_order"
"react-ccrs-mazeV1-01-latest","001-ccrs","5","http://127.0.1.1:8080/cells/3/2","1780847403740","4628","319","2026-06-07 17:50:03,652","392","2","1","1","0","","319;328","http://127.0.1.1:8080/cells/3/2;http://127.0.1.1:8080/cells/3/2","target_timestamp_order"
"react-ccrs-mazeV1-01-latest","001-ccrs","6","http://127.0.1.1:8080/cells/4/2","1780847407274","4630","392","2026-06-07 17:50:07,186","465","2","1","1","0","","392;401","http://127.0.1.1:8080/cells/4/2;http://127.0.1.1:8080/cells/4/2","target_timestamp_order"
"react-ccrs-mazeV1-01-latest","001-ccrs","7","http://127.0.1.1:8080/cells/5/2","1780847411694","4632","465","2026-06-07 17:50:11,617","538","2","1","1","0","","465;474","http://127.0.1.1:8080/cells/5/2;http://127.0.1.1:8080/cells/5/2","target_timestamp_order"
"react-ccrs-mazeV1-01-latest","001-ccrs","8","http://127.0.1.1:8080/cells/6/2","1780847419133","4634","538","2026-06-07 17:50:19,039","611","2","1","1","0","","538;547","http://127.0.1.1:8080/cells/6/2;http://127.0.1.1:8080/cells/6/2","target_timestamp_order"
"react-ccrs-mazeV1-01-latest","001-ccrs","9","http://127.0.1.1:8080/cells/7/2","1780847422851","4636","611","2026-06-07 17:50:22,773","684","2","1","1","0","","611;620","http://127.0.1.1:8080/cells/7/2;http://127.0.1.1:8080/cells/7/2","target_timestamp_order"
"react-ccrs-mazeV1-01-latest","001-ccrs","10","http://127.0.1.1:8080/cells/7/3","1780847426845","4638","684","2026-06-07 17:50:26,759","757","2","1","1","0","","684;693","http://127.0.1.1:8080/cells/7/3;http://127.0.1.1:8080/cells/7/3","target_timestamp_order"
"react-ccrs-mazeV1-01-latest","001-ccrs","11","http://127.0.1.1:8080/cells/7/4","1780847430970","4640","757","2026-06-07 17:50:30,886","830","2","1","1","0","","757;766","http://127.0.1.1:8080/cells/7/4;http://127.0.1.1:8080/cells/7/4","target_timestamp_order"
