"batch_id","run_id","sequence","line","timestamp","agent","cell","path_analysis_cell"
"react-baseline-vs-ccrs-v1-t2","002-ccrs","80","362","1782391506284","http://127.0.1.1:8080/agents/react_ccrs_mazeV1_t2","http://127.0.1.1:8080/cells/15/3","/cells/15/3"
"react-baseline-vs-ccrs-v1-t2","002-ccrs","81","364","1782391518273","http://127.0.1.1:8080/agents/react_ccrs_mazeV1_t2","http://127.0.1.1:8080/cells/15/2","/cells/15/2"
"react-baseline-vs-ccrs-v1-t2","002-ccrs","82","367","1782391533271","http://127.0.1.1:8080/agents/react_ccrs_mazeV1_t2","http://127.0.1.1:8080/cells/14/2","/cells/14/2"
"react-baseline-vs-ccrs-v1-t2","002-ccrs","83","369","1782391643743","http://127.0.1.1:8080/agents/react_ccrs_mazeV1_t2","http://127.0.1.1:8080/cells/15/2","/cells/15/2"
"react-baseline-vs-ccrs-v1-t2","002-ccrs","84","371","1782391692451","http://127.0.1.1:8080/agents/react_ccrs_mazeV1_t2","http://127.0.1.1:8080/cells/16/2","/cells/16/2"
"react-baseline-vs-ccrs-v1-t2","002-ccrs","85","373","1782391781627","http://127.0.1.1:8080/agents/react_ccrs_mazeV1_t2","http://127.0.1.1:8080/cells/16/1","/cells/16/1"
"react-baseline-vs-ccrs-v1-t2","002-ccrs","86","375","1782391806143","http://127.0.1.1:8080/agents/react_ccrs_mazeV1_t2","http://127.0.1.1:8080/cells/17/1","/cells/17/1"
"react-baseline-vs-ccrs-v1-t2","002-ccrs","87","377","1782391891075","http://127.0.1.1:8080/agents/react_ccrs_mazeV1_t2","http://127.0.1.1:8080/cells/16/1","/cells/16/1"
"react-baseline-vs-ccrs-v1-t2","002-ccrs","88","379","1782391917970","http://127.0.1.1:8080/agents/react_ccrs_mazeV1_t2","http://127.0.1.1:8080/cells/16/2","/cells/16/2"
"react-baseline-vs-ccrs-v1-t2","002-ccrs","89","381","1782392012758","http://127.0.1.1:8080/agents/react_ccrs_mazeV1_t2","http://127.0.1.1:8080/cells/15/2","/cells/15/2"
"react-baseline-vs-ccrs-v1-t2","002-ccrs","90","384","1782392037626","http://127.0.1.1:8080/agents/react_ccrs_mazeV1_t2","http://127.0.1.1:8080/cells/15/3","/cells/15/3"
