"batch_id","run_id","move_sequence","move_cell","move_timestamp","duration_ms","action_count","http_success_count","http_failure_count","get_count","post_count","status_codes"
"react-baseline-vs-ccrs-v2","800-ccrs","146","http://127.0.1.1:8080/cells/36/38","1782499329503","10758","3","3","0","2","1","201;200;200"
"react-baseline-vs-ccrs-v2","800-ccrs","147","http://127.0.1.1:8080/cells/36/39","1782499340161","10658","2","2","0","1","1","201;200"
"react-baseline-vs-ccrs-v2","800-ccrs","148","http://127.0.1.1:8080/cells/35/39","1782499348341","8180","19","16","3","18","1","201;200;200;200;200;200;200;200;403;200;200;200;200;200;200;200;200;403;403"
"react-baseline-vs-ccrs-v2","800-ccrs","149","http://127.0.1.1:8080/cells/34/39","1782499407607","59266","2","2","0","1","1","201;200"
"react-baseline-vs-ccrs-v2","800-ccrs","150","http://127.0.1.1:8080/cells/34/40","1782499413927","6320","3","3","0","2","1","201;200;200"
"react-baseline-vs-ccrs-v2","800-ccrs","151","http://127.0.1.1:8080/cells/33/40","1782499423750","9823","2","2","0","1","1","201;200"
"react-baseline-vs-ccrs-v2","800-ccrs","152","http://127.0.1.1:8080/cells/32/40","1782499431124","7374","2","2","0","1","1","201;200"
"react-baseline-vs-ccrs-v2","800-ccrs","153","http://127.0.1.1:8080/cells/31/40","1782499440080","8956","2","2","0","1","1","201;200"
"react-baseline-vs-ccrs-v2","800-ccrs","154","http://127.0.1.1:8080/cells/31/41","1782499446876","6796","2","2","0","1","1","201;200"
"react-baseline-vs-ccrs-v2","800-ccrs","155","http://127.0.1.1:8080/cells/31/42","1782499453039","6163","2","2","0","1","1","201;200"
"react-baseline-vs-ccrs-v2","800-ccrs","156","http://127.0.1.1:8080/cells/31/43","1782499459886","6847","2","2","0","1","1","201;200"
"react-baseline-vs-ccrs-v2","800-ccrs","157","http://127.0.1.1:8080/cells/32/43","1782499466484","6598","2","2","0","1","1","201;200"
"react-baseline-vs-ccrs-v2","800-ccrs","158","http://127.0.1.1:8080/cells/33/43","1782499473125","6641","3","3","0","2","1","201;200;200"
"react-baseline-vs-ccrs-v2","800-ccrs","159","http://127.0.1.1:8080/cells/34/43","1782499483052","9927","2","2","0","1","1","201;200"
"react-baseline-vs-ccrs-v2","800-ccrs","160","http://127.0.1.1:8080/cells/35/43","1782499488657","5605","2","2","0","1","1","201;200"
"react-baseline-vs-ccrs-v2","800-ccrs","161","http://127.0.1.1:8080/cells/36/43","1782499497094","8437","3","3","0","2","1","201;200;200"
"react-baseline-vs-ccrs-v2","800-ccrs","162","http://127.0.1.1:8080/cells/37/43","1782499513735","16641","2","2","0","1","1","201;200"
"react-baseline-vs-ccrs-v2","800-ccrs","163","http://127.0.1.1:8080/cells/38/43","1782499520992","7257","2","2","0","1","1","201;200"
"react-baseline-vs-ccrs-v2","800-ccrs","164","http://127.0.1.1:8080/cells/39/43","1782499527952","6960","2","2","0","1","1","201;200"
"react-baseline-vs-ccrs-v2","800-ccrs","165","http://127.0.1.1:8080/cells/39/44","1782499534769","6817","2","2","0","1","1","201;200"
"react-baseline-vs-ccrs-v2","800-ccrs","166","http://127.0.1.1:8080/cells/40/44","1782499540945","6176","2","2","0","1","1","201;200"
"react-baseline-vs-ccrs-v2","800-ccrs","167","http://127.0.1.1:8080/cells/41/44","1782499548063","7118","3","3","0","2","1","201;200;200"
"react-baseline-vs-ccrs-v2","800-ccrs","168","http://127.0.1.1:8080/cells/41/43","1782499557230","9167","2","2","0","1","1","201;200"
"react-baseline-vs-ccrs-v2","800-ccrs","169","http://127.0.1.1:8080/cells/42/43","1782499565582","8352","2","2","0","1","1","201;200"
"react-baseline-vs-ccrs-v2","800-ccrs","170","http://127.0.1.1:8080/cells/43/43","1782499573016","7434","2","2","0","1","1","201;200"
"react-baseline-vs-ccrs-v2","800-ccrs","171","http://127.0.1.1:8080/cells/43/44","1782499579414","6398","2","2","0","1","1","201;200"
"react-baseline-vs-ccrs-v2","800-ccrs","172","http://127.0.1.1:8080/cells/43/45","1782499585258","5844","2","2","0","1","1","201;200"
"react-baseline-vs-ccrs-v2","800-ccrs","173","http://127.0.1.1:8080/cells/44/45","1782499592872","7614","4","4","0","2","2","201;200;201;200"
"react-baseline-vs-ccrs-v2","800-ccrs","174","http://127.0.1.1:8080/cells/45/45","1782499625551","32679","30","26","4","27","3","201;200;200;200;200;403;200;200;200;200;200;200;200;200;200;200;200;200;200;200;200;200;200;200;200;200;403;200;403;409"
"react-baseline-vs-ccrs-v2","800-ccrs","175","http://127.0.1.1:8080/cells/44/45","1782499710448","84897","7","4","3","2","5","201;200;409;201;200;409;409"
"react-baseline-vs-ccrs-v2","800-ccrs","176","http://127.0.1.1:8080/cells/43/45","1782499772010","61562","2","2","0","1","1","201;200"
"react-baseline-vs-ccrs-v2","800-ccrs","177","http://127.0.1.1:8080/cells/43/44","1782499777450","5440","5","5","0","4","1","201;200;200;200;200"
"react-baseline-vs-ccrs-v2","800-ccrs","178","http://127.0.1.1:8080/cells/43/45","1782499791849","14399","18","17","1","17","1","201;200;200;200;200;200;200;200;200;200;200;200;200;200;200;200;200;403"
"react-baseline-vs-ccrs-v2","800-ccrs","179","http://127.0.1.1:8080/cells/44/45","1782499844305","52456","2","2","0","1","1","201;200"
"react-baseline-vs-ccrs-v2","800-ccrs","180","http://127.0.1.1:8080/cells/45/45","1782499850534","6229","4","4","0","3","1","201;200;200;200"
"react-baseline-vs-ccrs-v2","800-ccrs","181","http://127.0.1.1:8080/cells/46/45","1782499862589","12055","3","3","0","2","1","201;200;200"
"react-baseline-vs-ccrs-v2","800-ccrs","182","http://127.0.1.1:8080/cells/47/45","1782499873111","10522","2","2","0","1","1","201;200"
"react-baseline-vs-ccrs-v2","800-ccrs","183","http://127.0.1.1:8080/cells/47/46","1782499878974","5863","2","2","0","1","1","201;200"
"react-baseline-vs-ccrs-v2","800-ccrs","184","http://127.0.1.1:8080/cells/47/47","1782499886340","7366","2","2","0","1","1","201;200"
"react-baseline-vs-ccrs-v2","800-ccrs","185","http://127.0.1.1:8080/cells/46/47","1782499893899","7559","3","3","0","2","1","201;200;200"
"react-baseline-vs-ccrs-v2","800-ccrs","186","http://127.0.1.1:8080/cells/47/47","1782499905219","11320","2","2","0","1","1","201;200"
"react-baseline-vs-ccrs-v2","800-ccrs","187","http://127.0.1.1:8080/cells/47/48","1782499911754","6535","2","2","0","1","1","201;200"
"react-baseline-vs-ccrs-v2","800-ccrs","188","http://127.0.1.1:8080/cells/47/49","1782499920292","8538","2","2","0","1","1","201;200"
"react-baseline-vs-ccrs-v2","800-ccrs","189","http://127.0.1.1:8080/cells/48/49","1782499927111","6819","2","2","0","1","1","201;200"
"react-baseline-vs-ccrs-v2","800-ccrs","190","http://127.0.1.1:8080/cells/47/49","1782499933003","5892","7","7","0","6","1","201;200;200;200;200;200;200"
"react-baseline-vs-ccrs-v2","800-ccrs","191","http://127.0.1.1:8080/cells/48/49","1782499952374","19371","2","2","0","1","1","201;200"
"react-baseline-vs-ccrs-v2","800-ccrs","192","http://127.0.1.1:8080/cells/48/50","1782499959572","7198","2","2","0","1","1","201;200"
"react-baseline-vs-ccrs-v2","800-ccrs","193","http://127.0.1.1:8080/cells/999","1782499965436","5864","2","2","0","1","1","201;200"
