"batch_id","run_id","sequence","line","timestamp","agent","cell","path_analysis_cell"
"react-baseline-vs-ccrs-v2","700-baseline","140","5044","1782570152274","http://127.0.1.1:8080/agents/react_baseline_mazeV2","http://127.0.1.1:8080/cells/12/4","/cells/12/4"
"react-baseline-vs-ccrs-v2","700-baseline","141","5046","1782570164305","http://127.0.1.1:8080/agents/react_baseline_mazeV2","http://127.0.1.1:8080/cells/12/3","/cells/12/3"
"react-baseline-vs-ccrs-v2","700-baseline","142","5048","1782570175039","http://127.0.1.1:8080/agents/react_baseline_mazeV2","http://127.0.1.1:8080/cells/11/3","/cells/11/3"
"react-baseline-vs-ccrs-v2","700-baseline","143","5050","1782570183201","http://127.0.1.1:8080/agents/react_baseline_mazeV2","http://127.0.1.1:8080/cells/10/3","/cells/10/3"
"react-baseline-vs-ccrs-v2","700-baseline","144","5052","1782570190998","http://127.0.1.1:8080/agents/react_baseline_mazeV2","http://127.0.1.1:8080/cells/10/2","/cells/10/2"
"react-baseline-vs-ccrs-v2","700-baseline","145","5054","1782570196438","http://127.0.1.1:8080/agents/react_baseline_mazeV2","http://127.0.1.1:8080/cells/9/2","/cells/9/2"
"react-baseline-vs-ccrs-v2","700-baseline","146","5056","1782570202032","http://127.0.1.1:8080/agents/react_baseline_mazeV2","http://127.0.1.1:8080/cells/8/2","/cells/8/2"
"react-baseline-vs-ccrs-v2","700-baseline","147","5058","1782570209190","http://127.0.1.1:8080/agents/react_baseline_mazeV2","http://127.0.1.1:8080/cells/7/2","/cells/7/2"
"react-baseline-vs-ccrs-v2","700-baseline","148","5060","1782570215165","http://127.0.1.1:8080/agents/react_baseline_mazeV2","http://127.0.1.1:8080/cells/7/3","/cells/7/3"
"react-baseline-vs-ccrs-v2","700-baseline","149","5062","1782570222780","http://127.0.1.1:8080/agents/react_baseline_mazeV2","http://127.0.1.1:8080/cells/7/4","/cells/7/4"
